time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-06-08T11:02:55.880Z,33.6016667,-116.8046667,5.32,0.3,ml,19,76,0.03478,0.09,ci,ci38630896,2019-06-09T16:43:39.667Z,"13km WNW of Anza, CA",earthquake,0.24,0.39,0.242,7,reviewed,ci,ci
2019-06-08T10:58:47.987Z,61.2764,-146.8155,18.3,1.5,ml,,,,0.68,ak,ak0197b4r1sh,2019-06-08T11:02:48.109Z,"29km WNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-08T10:56:40.180Z,19.4904995,-155.2628326,3.36,1.79,ml,49,49,0.03241,0.23,hv,hv70987036,2019-06-08T11:02:21.330Z,"7km NNW of Volcano, Hawaii",earthquake,0.28,1.26,0.31,10,automatic,hv,hv
2019-06-08T10:49:20.044Z,-3.747,149.5267,10,5.1,mb,,60,2.667,0.82,us,us70003x6b,2019-06-08T11:07:02.040Z,"191km SW of Kavieng, Papua New Guinea",earthquake,6.8,1.8,0.048,139,reviewed,us,us
2019-06-08T10:45:20.844Z,39.5283,-120.3537,0,0.2,ml,4,187.52,0.179,0.039,nn,nn00687164,2019-06-08T19:08:03.865Z,"26km NNW of Truckee, California",earthquake,,0,0.1,2,reviewed,nn,nn
2019-06-08T10:45:10.380Z,33.6535,-116.7058333,15.95,1.03,ml,37,55,0.05794,0.18,ci,ci38630888,2019-06-09T16:44:11.260Z,"10km S of Idyllwild, CA",earthquake,0.23,0.43,0.225,26,reviewed,ci,ci
2019-06-08T10:37:38.936Z,61.8991,-149.4628,28.9,0.9,ml,,,,0.76,ak,ak0197b4mj2d,2019-06-08T10:54:55.647Z,"21km NW of Fishhook, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-08T10:36:00.892Z,64.903,-151.5196,11.8,1.5,ml,,,,0.87,ak,ak0197b4m8f6,2019-06-08T10:41:01.606Z,"39km SE of Tanana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-06-08T10:28:38.680Z,36.8683333,-121.277,8.56,2.92,md,68,62,0.09244,0.08,nc,nc73194351,2019-06-11T07:54:19.130Z,"10km NNE of Tres Pinos, CA",earthquake,0.12,0.3,0.167,123,reviewed,nc,nc
2019-06-08T10:23:47.160Z,38.8231659,-122.8584976,2.3,0.58,md,7,150,0.004553,0.01,nc,nc73194346,2019-06-08T10:54:03.323Z,"10km WNW of The Geysers, CA",earthquake,0.83,1.19,,1,automatic,nc,nc
2019-06-08T10:21:47.520Z,36.1165,-117.6646667,1.83,0.54,ml,11,92,0.07591,0.12,ci,ci38630872,2019-06-09T16:43:59.383Z,"27km ENE of Coso Junction, CA",earthquake,0.39,0.63,0.114,6,reviewed,ci,ci
2019-06-08T10:19:55.772Z,-6.2355,154.8063,68.21,5,mww,,44,3.324,0.75,us,us70003x66,2019-06-08T10:39:57.040Z,"75km W of Panguna, Papua New Guinea",earthquake,8.3,1.6,0.059,28,reviewed,us,us
2019-06-08T10:15:07.184Z,66.2558,-157.2243,0.9,1.1,ml,,,,0.49,ak,ak0197b4hqv2,2019-06-08T10:20:06.305Z,"74km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-08T09:55:28.360Z,45.8348333,-111.3085,5.85,0.45,md,4,212,0.322,0.17,mb,mb80347614,2019-06-08T13:13:17.670Z,"3km SE of Manhattan, Montana",earthquake,1.69,10.71,0.043,2,reviewed,mb,mb
2019-06-08T09:51:33.050Z,48.6798333333333,-123.8245,23.15,2.26,ml,23,79,,0.32,uw,uw61527126,2019-06-10T20:44:29.350Z,"14km SW of Duncan, Canada",earthquake,0.5,1.11,0.123054803418969,13,reviewed,uw,uw
2019-06-08T09:47:31.880Z,19.3325005,-155.1945038,1.03,1.82,md,48,84,0.0456,0.2,hv,hv70986986,2019-06-08T09:50:50.420Z,"11km SSE of Volcano, Hawaii",earthquake,0.37,0.46,0.21,26,automatic,hv,hv
2019-06-08T09:40:11.086Z,63.269,-151.085,6.1,1.1,ml,,,,0.67,ak,ak0197b41ogk,2019-06-08T09:46:39.050Z,"107km W of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-06-08T09:36:49.990Z,37.0916667,-97.5236667,4.63,1.66,ml,7,213,0.08678,0.03,ismpkansas,ismpkansas70260233,2019-06-11T23:22:53.890Z,"9km NE of Caldwell, Kansas",earthquake,0.59,1.56,0.19,8,reviewed,ismp,ismp
2019-06-08T09:33:56.940Z,38.8048333,-122.8303333,3.07,0.29,md,7,150,0.01862,0.01,nc,nc73194341,2019-06-10T21:30:04.086Z,"7km WNW of The Geysers, CA",earthquake,0.59,1.12,,1,reviewed,nc,nc
2019-06-08T09:33:48.370Z,34.0418333,-117.5041667,3.19,0.88,ml,26,48,0.04446,0.21,ci,ci38630864,2019-06-08T09:37:23.415Z,"4km NNW of Glen Avon, CA",earthquake,0.26,0.41,0.235,27,automatic,ci,ci
2019-06-08T09:23:15.470Z,34.0465,-117.506,4.59,0.65,ml,28,65,0.03957,0.17,ci,ci38630856,2019-06-08T21:14:42.472Z,"4km NNW of Glen Avon, CA",earthquake,0.23,0.39,0.153,11,reviewed,ci,ci
2019-06-08T09:17:24.802Z,61.4613,-149.9206,32.3,0.9,ml,,,,0.85,ak,ak0197b3ws1p,2019-06-08T09:21:23.700Z,"6km SSE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-06-08T09:07:56.880Z,18.2316,-68.9528,106,2.52,md,12,193,1.084,0.48,pr,pr2019159009,2019-06-08T12:43:17.040Z,"25km S of La Romana, Dominican Republic",earthquake,4.03,3.66,0.25,5,reviewed,pr,pr
2019-06-08T08:46:16.881Z,62.9445,-150.8777,107.4,1,ml,,,,0.23,ak,ak0197b3hjlk,2019-06-08T08:50:46.850Z,"79km NNW of Talkeetna, Alaska",earthquake,,1,,,automatic,ak,ak
2019-06-08T08:43:18.704Z,60.3185,-152.9252,118.8,2.5,ml,,,,0.58,ak,ak0197b3gx6m,2019-06-09T09:59:29.040Z,"21km SSW of Redoubt Volcano, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-08T08:41:31.560Z,36.1158333,-117.669,2.16,1.04,ml,18,90,0.07651,0.14,ci,ci38630832,2019-06-11T20:56:47.425Z,"26km ENE of Coso Junction, CA",earthquake,0.29,0.45,0.123,12,automatic,ci,ci
2019-06-08T08:41:05.100Z,18.8413333,-155.2701667,11.7,2.43,ml,53,259,0.3601,0.13,hv,hv70986926,2019-06-10T01:22:48.350Z,"50km SSE of Pahala, Hawaii",earthquake,0.87,0.81,0.141,20,reviewed,hv,hv
2019-06-08T08:37:08.921Z,61.9891,-149.2551,32.3,0.9,ml,,,,0.92,ak,ak0197b3fljg,2019-06-08T08:45:44.613Z,"27km N of Fishhook, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-06-08T08:35:35.190Z,38.8278351,-122.8541641,2.08,0.58,md,8,161,0.01567,0.02,nc,nc73194336,2019-06-08T10:01:04.012Z,"10km WNW of The Geysers, CA",earthquake,0.56,1,,1,automatic,nc,nc
2019-06-08T08:25:48.450Z,15.3767,-94.5157,35,4.2,mb,,175,2.46,0.68,us,us70003x5i,2019-06-08T12:49:34.040Z,"95km S of San Francisco del Mar, Mexico",earthquake,9.3,2,0.103,26,reviewed,us,us
2019-06-08T08:21:15.480Z,36.09633333,-97.913,5.52,1.54,ml,74,36,0.135873337,0.15,ok,ok2019ldia,2019-06-10T21:43:06.164Z,"1km SW of Hennessey, Oklahoma",earthquake,,0.4,0.27,6,reviewed,ok,ok
2019-06-08T08:18:59.720Z,55.3795,-161.9693333,25.28,0.93,ml,5,211,0.07255,0.23,av,av62013911,2019-06-10T21:42:13.520Z,"52km ENE of Cold Bay, Alaska",earthquake,1.85,1.28,0.138,5,reviewed,av,av
2019-06-08T08:17:12.980Z,68.4308,-146.8522,0,1.3,ml,,,,0.62,ak,ak0197b3bbj3,2019-06-08T08:21:19.079Z,"64km WNW of Arctic Village, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-06-08T08:12:12.480Z,62.31,-147.3816,32.7,1.4,ml,,,,1,ak,ak0197b3a8vy,2019-06-08T08:24:30.088Z,"95km NE of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-06-08T08:12:00.577Z,60.1425,-141.2947,4.9,1.6,ml,,,,0.57,ak,ak0197b3a7ys,2019-06-08T08:14:56.615Z,"63km E of Cape Yakataga, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-06-08T08:10:59.064Z,17.0967,-100.7487,10,4.1,mb,,189,2.135,0.89,us,us70003x58,2019-06-08T12:39:54.040Z,"18km SSW of Tecpan de Galeana, Mexico",earthquake,10.6,2,0.081,42,reviewed,us,us
2019-06-08T08:09:02.830Z,59.3575,-153.431,0.72,-0.19,ml,6,136,0.008684,0.19,av,av70834234,2019-06-10T21:45:15.570Z,"94km ESE of Old Iliamna, Alaska",earthquake,0.27,0.53,0.231,6,reviewed,av,av
2019-06-08T08:07:56.219Z,36.28333333,-98.263,7.28,2.36,ml,91,52,0.07738481446,0.14,ok,ok2019ldhp,2019-06-10T21:43:00.954Z,"19km E of Fairview, Oklahoma",earthquake,,0.3,0.21,30,reviewed,ok,ok
2019-06-08T08:07:15.680Z,19.0815,-66.453,15,1.75,md,3,322,0.7941,0.21,pr,pr2019159008,2019-06-08T12:30:19.685Z,"68km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,8.25,16.239,0,1,reviewed,pr,pr
2019-06-08T08:06:41.660Z,45.6976667,-114.2375,13.83,1.68,ml,13,111,0.746,0.2,mb,mb80347579,2019-06-08T12:37:14.080Z,"61km S of Hamilton, Montana",earthquake,0.47,1.75,0.261,9,reviewed,mb,mb
2019-06-08T08:04:24.322Z,66.2862,-157.2085,7.6,1,ml,,,,0.84,ak,ak0197b38k3k,2019-06-08T08:13:15.876Z,"70km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-06-08T07:50:40.020Z,36.36533333,-98.16633333,5.82,1.6,ml,63,83,0.03689276038,0.23,ok,ok2019ldha,2019-06-10T21:42:51.267Z,"22km SSE of Helena, Oklahoma",earthquake,,0.4,0.18,5,reviewed,ok,ok
2019-06-08T07:47:34.140Z,18.1093,-66.9918,11,0.71,md,3,253,0.1151,0.28,pr,pr2019159007,2019-06-08T12:29:58.781Z,"4km NW of Sabana Grande, Puerto Rico",earthquake,2.81,5.04,0,1,reviewed,pr,pr
2019-06-08T07:43:52.760Z,38.7696667,-122.721,1.14,1.14,md,32,72,0.008608,0.08,nc,nc73194331,2019-06-10T23:59:03.211Z,"3km WSW of Anderson Springs, CA",earthquake,0.18,0.27,0.079,4,reviewed,nc,nc
2019-06-08T07:29:16.630Z,34.1951667,-116.8101667,2.24,1.45,ml,40,69,0.1135,0.24,ci,ci38630816,2019-06-08T07:45:14.602Z,"8km SSE of Big Bear City, CA",earthquake,0.3,0.77,0.135,28,automatic,ci,ci
2019-06-08T07:25:01.400Z,38.8339996,-122.8118362,2.34,0.84,md,12,97,0.01068,0.04,nc,nc73194326,2019-06-08T07:56:03.320Z,"8km W of Cobb, CA",earthquake,0.39,0.9,0.06,2,automatic,nc,nc
2019-06-08T07:21:02.436Z,60.5804,-142.7928,17.6,0.8,ml,,,,0.28,ak,ak0197b2qlb9,2019-06-08T21:12:14.924Z,"60km NNW of Cape Yakataga, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2019-06-08T07:20:41.100Z,38.8195,-122.8529968,1.78,0.9,md,14,114,0.008585,0.03,nc,nc73194316,2019-06-08T07:35:03.212Z,"10km WNW of The Geysers, CA",earthquake,0.3,0.56,,1,automatic,nc,nc
2019-06-08T07:16:29.720Z,34.0388333,-117.503,2.59,0.89,ml,12,89,0.05947,0.18,ci,ci38630808,2019-06-08T07:20:09.422Z,"4km NNW of Glen Avon, CA",earthquake,0.44,0.6,0.348,25,automatic,ci,ci
2019-06-08T07:10:46.916Z,52.628,-174.4307,192.95,3.9,mb,,108,0.45,1.02,us,us70003x54,2019-06-08T09:03:49.040Z,"50km NNW of Atka, Alaska",earthquake,7.7,10.7,0.115,20,reviewed,us,us
2019-06-08T07:08:29.300Z,33.4166667,-116.3483333,12.19,0.78,ml,21,98,0.1246,0.18,ci,ci38630800,2019-06-08T07:12:05.984Z,"18km N of Borrego Springs, CA",earthquake,0.39,1.04,0.182,18,automatic,ci,ci
2019-06-08T07:06:14.135Z,38.2815,-118.751,10.8,1,ml,7,193.9,0.196,0.088,nn,nn00687134,2019-06-11T20:50:28.288Z,"29km SSW of Hawthorne, Nevada",earthquake,,8.1,0.11,3,reviewed,nn,nn
2019-06-08T07:02:06.500Z,34.0573333,-117.503,4,1.35,ml,33,44,0.03124,0.16,ci,ci38630784,2019-06-10T14:06:02.460Z,"5km NNW of Glen Avon, CA",earthquake,0.21,0.55,0.154,28,reviewed,ci,ci
2019-06-08T07:02:04.290Z,33.6885,-116.7536667,16.08,1.02,ml,45,38,0.03994,0.24,ci,ci38630792,2019-06-10T14:06:06.810Z,"7km SSW of Idyllwild, CA",earthquake,0.3,0.56,0.174,26,reviewed,ci,ci
2019-06-08T06:54:02.580Z,36.088,-117.877,2.6,1.17,ml,15,87,0.03454,0.14,ci,ci38630768,2019-06-09T16:44:45.976Z,"8km NE of Coso Junction, CA",earthquake,0.28,0.76,0.185,15,reviewed,ci,ci
2019-06-08T06:52:16.020Z,66.2172,-157.1994,9.4,0.9,ml,,,,0.95,ak,ak0197b2bypl,2019-06-08T06:59:10.212Z,"78km S of Kobuk, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-06-08T06:46:08.000Z,34.1065,-117.5246667,7.14,1.05,ml,8,173,0.1976,0.21,ci,ci38630752,2019-06-08T06:49:39.931Z,"5km ESE of Rancho Cucamonga, CA",earthquake,1.17,2.68,0.321,20,automatic,ci,ci
2019-06-08T06:40:50.210Z,36.02983333,-98.09283333,5.57,1.83,ml,82,43,0.1133777514,0.21,ok,ok2019ldes,2019-06-10T21:42:47.647Z,"19km WSW of Hennessey, Oklahoma",earthquake,,0.4,0.21,14,reviewed,ok,ok
2019-06-08T06:37:07.270Z,36.0896667,-117.8761667,2.86,1.13,ml,12,166,0.03277,0.16,ci,ci38630744,2019-06-08T06:40:37.168Z,"8km NE of Coso Junction, CA",earthquake,0.42,0.94,0.114,7,automatic,ci,ci
2019-06-08T06:35:37.370Z,33.6636667,-116.7681667,15.38,1.43,ml,57,41,0.06536,0.18,ci,ci38630736,2019-06-09T16:47:15.190Z,"10km SSW of Idyllwild, CA",earthquake,0.21,0.38,0.16,27,reviewed,ci,ci
2019-06-08T06:31:28.733Z,68.4485,-146.848,0.1,1.4,ml,,,,1.5,ak,ak0197b27hk9,2019-06-08T06:35:14.721Z,"64km NW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-06-08T06:31:06.070Z,37.6441667,-118.9463333,4.36,0.34,md,13,62,0.02245,0.03,nc,nc73194311,2019-06-10T16:11:03.084Z,"3km ENE of Mammoth Lakes, CA",earthquake,0.49,0.73,0.232,12,reviewed,nc,nc
2019-06-08T06:26:48.570Z,18.8085,-155.2671667,10.26,1.74,md,43,268,0.3849,0.12,hv,hv70986841,2019-06-11T01:23:50.440Z,"49km SSE of Pahala, Hawaii",earthquake,0.92,0.8,0.078,19,reviewed,hv,hv
2019-06-08T06:22:23.101Z,40.075,-119.5494,4.6,0.7,ml,5,269.19,0.248,0.1942,nn,nn00687163,2019-06-08T19:04:57.752Z,"49km NNE of Spanish Springs, Nevada",earthquake,,10,0.19,4,reviewed,nn,nn
2019-06-08T06:15:46.530Z,36.404,-97.82883333,7.14,1.75,ml,97,37,0,0.19,ok,ok2019lddw,2019-06-10T21:42:42.589Z,"4km ENE of Enid, Oklahoma",earthquake,,0.5,0.09,11,reviewed,ok,ok
2019-06-08T06:12:29.003Z,63.4073,-149.57,10.7,0.8,ml,,,,0.6,ak,ak0197b23ez6,2019-06-08T06:18:30.919Z,"30km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-08T06:11:15.450Z,33.9966667,-116.8215,13.1,0.61,ml,13,78,0.04004,0.18,ci,ci38630728,2019-06-08T06:14:55.760Z,"9km NNW of Cabazon, CA",earthquake,0.52,0.93,0.083,10,automatic,ci,ci
2019-06-08T06:03:33.535Z,61.4472,-146.6362,30.2,1.3,ml,,,,0.77,ak,ak0197b21hvt,2019-06-08T06:09:28.015Z,"38km NNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-06-08T06:00:05.730Z,59.3583333,-153.421,-1.2,-0.44,ml,6,169,0.01051,0.21,av,av70834229,2019-06-10T21:31:07.710Z,"95km ESE of Old Iliamna, Alaska",earthquake,0.29,0.93,0.138,6,reviewed,av,av
2019-06-08T05:59:43.700Z,33.4125,-116.3445,14.01,0.64,ml,17,170,0.1298,0.21,ci,ci38630720,2019-06-09T16:47:22.288Z,"18km N of Borrego Springs, CA",earthquake,0.54,1.53,0.121,12,reviewed,ci,ci
2019-06-08T05:55:45.106Z,37.1609,-116.7484,6.4,-0.1,ml,6,209.68,0.291,0.1238,nn,nn00687349,2019-06-11T20:44:17.112Z,"28km N of Beatty, Nevada",earthquake,,27.7,0.06,2,reviewed,nn,nn
2019-06-08T05:55:36.130Z,36.82916667,-97.50566667,6.15,1.79,ml,70,77,0.1844638019,0.22,ok,ok2019lddf,2019-06-10T21:42:36.623Z,"20km W of Blackwell, Oklahoma",earthquake,,0.5,0.12,10,reviewed,ok,ok
2019-06-08T05:53:17.718Z,61.7436,-149.7656,34.5,1.4,ml,,,,0.49,ak,ak0197b1qqv1,2019-06-08T05:58:04.931Z,"12km NNE of Houston, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-08T05:51:15.140Z,18.8216667,-155.2636667,8.48,1.75,md,48,266,0.378,0.13,hv,hv70986801,2019-06-11T01:50:01.360Z,"48km SSE of Pahala, Hawaii",earthquake,0.59,0.49,0.076,22,reviewed,hv,hv
2019-06-08T05:45:46.700Z,34.0406667,-117.5121667,7.12,1.07,ml,17,70,0.04352,0.22,ci,ci38630704,2019-06-08T05:49:16.183Z,"4km NW of Glen Avon, CA",earthquake,0.61,1.04,0.235,21,automatic,ci,ci
2019-06-08T05:39:07.578Z,65.9371,-162.8812,2.5,1.5,ml,,,,0.53,ak,ak0197b1nq1x,2019-06-08T05:42:11.110Z,"107km S of Kotzebue, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-06-08T05:25:57.850Z,34.0376667,-117.5055,2.85,1.51,ml,48,48,0.04795,0.21,ci,ci38630688,2019-06-08T05:36:25.580Z,"4km NNW of Glen Avon, CA",earthquake,0.25,0.36,0.136,27,automatic,ci,ci
2019-06-08T05:21:24.630Z,37.6348333,-119.3586667,14.24,1.13,md,9,144,0.2218,0.07,nc,nc73194306,2019-06-09T05:00:04.675Z,"23km ESE of Yosemite Valley, CA",earthquake,0.48,1.54,0.208,7,reviewed,nc,nc
2019-06-08T05:20:55.640Z,51.9331667,-177.003,4.51,-0.3,ml,4,331,0.06536,0.2,av,av62013751,2019-06-10T21:01:25.010Z,"24km WNW of Adak, Alaska",earthquake,1.84,2.87,0.207,4,reviewed,av,av
2019-06-08T05:14:35.971Z,61.3255,-149.9513,32.6,1.2,ml,,,,0.51,ak,ak0197b1ifcc,2019-06-08T05:19:26.150Z,"12km NNW of Anchorage, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-08T05:08:20.430Z,36.7805,-121.4916667,4.55,1.03,md,23,95,0.0269,0.14,nc,nc73194301,2019-06-10T20:50:03.869Z,"8km SSE of San Juan Bautista, CA",earthquake,0.28,0.26,0.22,20,reviewed,nc,nc
2019-06-08T05:00:42.880Z,47.6946667,-114.2138333,3.59,-0.08,md,5,103,0.07,0.04,mb,mb80347604,2019-06-08T13:02:57.840Z,"3km W of Polson, Montana",earthquake,0.4,0.71,0.068,4,reviewed,mb,mb
2019-06-08T04:59:33.290Z,47.696,-114.204,0.79,-0.1,md,4,106,0.073,0.05,mb,mb80347599,2019-06-08T13:00:14.980Z,"3km W of Polson, Montana",earthquake,0.45,6.37,,1,reviewed,mb,mb
2019-06-08T04:54:39.748Z,60.5136,-143.228,0,1.4,ml,,,,0.74,ak,ak0197b15kn7,2019-06-08T04:59:31.312Z,"66km NW of Cape Yakataga, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-06-08T04:48:02.240Z,34.3045,-96.06183333,4,2.25,ml,44,131,0.4166182453,0.3,ok,ok2019ldaz,2019-06-10T21:42:31.861Z,"10km SE of Atoka, Oklahoma",earthquake,,1,0.16,6,reviewed,ok,ok
2019-06-08T04:47:58.620Z,19.3841,-68.0643,71,2.23,md,4,236,1.1278,0.41,pr,pr2019159006,2019-06-08T08:38:30.587Z,"95km NNE of Punta Cana, Dominican Republic",earthquake,3.98,9.05,0.02,3,reviewed,pr,pr
2019-06-08T04:46:47.427Z,68.5294,-146.8218,0,2,ml,,,,1.02,ak,ak0197b13vg9,2019-06-08T04:53:39.150Z,"69km NW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-06-08T04:40:09.040Z,47.691,-114.2088333,2.31,0.17,md,5,104,0.075,0.06,mb,mb80347574,2019-06-08T12:22:42.830Z,"3km W of Polson, Montana",earthquake,0.27,0.82,0.035,4,reviewed,mb,mb
2019-06-08T04:35:26.563Z,61.7266,-149.7261,34.9,2,ml,,,,0.43,ak,ak0197b11h1i,2019-06-08T04:43:35.971Z,"11km NNE of Houston, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-08T04:29:33.650Z,34.0383333,-117.5023333,2.95,0.85,ml,26,104,0.04826,0.19,ci,ci38630640,2019-06-08T04:33:20.960Z,"3km NNW of Glen Avon, CA",earthquake,0.36,0.44,0.149,22,automatic,ci,ci
2019-06-08T04:21:16.340Z,47.6921667,-114.2105,3.06,-0.08,md,5,103,0.073,0.02,mb,mb80347594,2019-06-08T12:55:08.610Z,"3km W of Polson, Montana",earthquake,0.44,0.86,0.229,3,reviewed,mb,mb
2019-06-08T04:18:34.420Z,37.6311667,-119.0355,1.51,1.74,md,24,41,0.01278,0.07,nc,nc73194291,2019-06-10T18:14:02.968Z,"5km W of Mammoth Lakes, CA",earthquake,0.21,0.28,0.297,24,reviewed,nc,nc
2019-06-08T04:18:03.840Z,51.7278333,-177.1986667,8.99,0.52,ml,6,305,0.04044,0.18,av,av62013716,2019-06-10T20:35:13.600Z,"40km WSW of Adak, Alaska",earthquake,2.75,1.22,0.132,5,reviewed,av,av
2019-06-08T04:16:56.792Z,65.4122,-153.3903,10.3,1.1,ml,,,,0.53,ak,ak0197b0xgs0,2019-06-08T04:27:31.454Z,"66km WNW of Tanana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-08T04:16:15.330Z,37.6341667,-119.0316667,0.81,0.14,md,9,68,0.008975,0.05,nc,nc73194296,2019-06-09T03:23:04.480Z,"5km W of Mammoth Lakes, CA",earthquake,0.28,0.76,0.239,6,reviewed,nc,nc
2019-06-08T04:09:52.789Z,59.9297,-141.4179,1.7,1.6,ml,,,,0.66,ak,ak0197b0vyg8,2019-06-08T04:14:27.614Z,"58km ESE of Cape Yakataga, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-06-08T04:08:57.560Z,34.0381667,-117.5051667,3.26,0.61,ml,19,98,0.04228,0.13,ci,ci38630616,2019-06-08T21:08:22.038Z,"4km NNW of Glen Avon, CA",earthquake,0.19,0.19,0.082,5,reviewed,ci,ci
2019-06-08T04:06:57.160Z,32.6751667,-115.8253333,9.1,1.26,ml,18,82,0.08629,0.22,ci,ci38630600,2019-06-08T21:01:45.567Z,"17km ESE of Ocotillo, CA",earthquake,0.43,0.75,0.165,9,reviewed,ci,ci
2019-06-08T04:06:26.771Z,37.3856,-114.9432,17.9,0.7,ml,7,323.92,0.089,0.0435,nn,nn00687348,2019-06-11T19:24:08.427Z,"19km E of Alamo, Nevada",earthquake,,7.6,0.4,2,reviewed,nn,nn
2019-06-08T04:06:14.470Z,37.6396667,-118.9786667,3.25,0.42,md,16,87,0.01939,0.06,nc,nc73194286,2019-06-10T20:03:02.586Z,"0km N of Mammoth Lakes, CA",earthquake,0.31,0.47,0.231,15,reviewed,nc,nc
2019-06-08T04:02:48.020Z,37.654,-118.9061667,3.38,-0.07,md,9,86,0.0009288,0.02,nc,nc73194281,2019-06-09T01:46:35.884Z,"7km ENE of Mammoth Lakes, CA",earthquake,0.79,1.05,0.182,8,reviewed,nc,nc
2019-06-08T03:58:37.220Z,37.6568333,-118.9096667,3.2,-0.03,md,8,281,0.003665,0.04,nc,nc73194271,2019-06-09T01:43:35.350Z,"6km ENE of Mammoth Lakes, CA",earthquake,1.17,0.95,0.135,8,reviewed,nc,nc
2019-06-08T03:57:21.368Z,64.8709,-151.4312,8.5,1.3,ml,,,,0.82,ak,ak0197b0kqsj,2019-06-08T04:01:34.566Z,"40km WSW of Manley Hot Springs, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-08T03:53:34.100Z,37.654,-118.9348333,1.67,0.33,md,14,56,0.01264,0.03,nc,nc73194261,2019-06-09T02:24:02.756Z,"4km ENE of Mammoth Lakes, CA",earthquake,0.31,0.55,0.26,12,reviewed,nc,nc
2019-06-08T03:52:58.506Z,-24.5944,178.4486,576.93,4.5,mb,,131,6.825,1.1,us,us70003x3j,2019-06-08T04:20:07.040Z,"South of the Fiji Islands",earthquake,15,8.1,0.075,52,reviewed,us,us
2019-06-08T03:48:01.450Z,36.8666,-115.7701,17.4,0,ml,11,248.86,0.155,0.2298,nn,nn00687345,2019-06-11T19:11:10.914Z,"75km NNE of Pahrump, Nevada",earthquake,,3.6,0.26,7,reviewed,nn,nn
2019-06-08T03:46:03.690Z,18.141,-67.3105,20,1.53,md,4,202,0.2273,0.13,pr,pr2019159005,2019-06-08T08:37:07.620Z,"14km WNW of Puerto Real, Puerto Rico",earthquake,1.4,3.65,0.4,4,reviewed,pr,pr
2019-06-08T03:45:58.839Z,36.1698,140.0905,76.13,3.7,ml,,163,1.568,1.19,us,us70003x7c,2019-06-08T19:07:01.795Z,"3km SSW of Tsukuba, Japan",earthquake,7.8,16.9,0.097,14,reviewed,us,us
2019-06-08T03:42:51.200Z,34.0358333,-117.5185,4.74,1.02,ml,30,49,0.04739,0.24,ci,ci38630552,2019-06-08T03:46:34.248Z,"4km NW of Glen Avon, CA",earthquake,0.37,0.68,0.219,33,automatic,ci,ci
2019-06-08T03:38:45.590Z,33.5013333,-116.7841667,3.41,0.44,ml,17,58,0.01744,0.21,ci,ci38630544,2019-06-08T03:42:16.909Z,"10km NE of Aguanga, CA",earthquake,0.42,1.16,0.126,13,automatic,ci,ci
2019-06-08T03:35:10.950Z,38.469,-112.1338333,9.86,1.79,ml,7,201,0.07066,0.06,uu,uu60327207,2019-06-10T20:45:25.080Z,"17km S of Monroe, Utah",earthquake,1.19,0.59,0.06,3,reviewed,uu,uu
2019-06-08T03:33:18.887Z,66.2159,-157.2003,5.9,0.8,ml,,,,0.49,ak,ak0197b0fleq,2019-06-08T03:37:39.371Z,"78km S of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-08T03:26:49.210Z,33.1631667,-116.5266667,16.23,0.87,ml,25,152,0.1013,0.19,ci,ci38630536,2019-06-08T03:30:27.362Z,"12km NE of Julian, CA",earthquake,0.39,0.63,0.135,19,automatic,ci,ci
